id,Operator
4293,Yakutavia
4294,Aeronica
4295,American Eagle
4296,Transportes Aereos Pegaso
4297,Trigana Air Service
4298,SA Amazonica
4299,Ameriflight
4300,Southwest Air
4301,Trans World Airlines / Private
4302,Military - Angolan Air Force
4303,Philippine Air Lines
4304,Air Taxi - Ryan Air Service
4305,American Eagle
4306,Servivensa
4307,Missionary Aviation Fellowship
4308,Phoenix Aviation
4309,Air France
4310,Turkish Airlines (THY)
4311,Military - Iranian Air Force
4312,Merpati Nusantara Airlines
4313,Intercontinental de Aviacion
4314,Empire Airlines
4315,Canada Jet Charters
4316,West Air
4317,Air Taxi - Coastal Airways Inc.
4318,Air Taxi - Wolfe Air Aviation Ltd.
4319,Royal Nepal Airlines
4320,Abakan Airlines
4321,Leadair - Charter
4322,Transasia Airways
4323,Las Vegas Airlines
4324,ATI
4325,Aeroflot
4326,Union Flights
4327,Kiwi West Aviation
4328,Transporturile Aeriene Romane (TAROM)
4329,Military - U.S. Air Force
4330,Bristow Helicopters
4331,IAI 1124 Westwind
4332,Military - Sri Lanka Air Force
4333,Bearskin Airlines / Air Sandy
4334,American Jet
4335,ADES Colombia
4336,Military - U.S. Air Force
4337,Knight Air
4338,LACOL
4339,Senegalair
4340,ValuJet
4341,Ansett New Zealand
4342,Volga Air
4343,Aeroflot
4344,Military - Angolan Air Force
4345,Harka Air Services
4346,Salair
4347,Air Taxi - Island Air Service
4348,Garamut Aviation
4349,Air Taxi - Lab Flying Service Inc.
4350,Milne Bay Air
4351,Merpati Nusantara Airlines
4352,Military - Madagascar Air Force
4353,Transniugini Airways
4354,Aero Air
4355,Aviateca
4356,Bourag Indonesia Airlines
4357,AIRES Colombia
4358,AtlantiSoutheast Airlines
4359,North Star Air Cargo
4360,Military - Royal Air Force
4361,Adventure Airlines
4362,SAETA
4363,Ariana Afghan Airlines
4364,Military - Sri Lanka Air Force
4365,Bimini Air Charter Inc.
4366,Malaysia Airlines
4367,Tamair
4368,MIAT - Mongolian Airlines
4369,Military - U.S. Air Force
4370,Norilsk Flight Company
4371,Western Straits Air
4372,Sabang Merauke Raya Air Charter
4373,Kirghizia Aba Zaoldoru
4374,Air Taxi - Durango Air Service
4375,Islands Nationair
4376,TACSA
4377,Military - Argentine Air Force
4378,Nigeria Airways
4379,Military - Sri Lanka Air Force
4380,Sabah Air
4381,Azerbaijan Airlines
4382,Cameroon Airlines
4383,Azerbaijani Airlines
4384,Far East Aviation
4385,Air St. Martin
4386,Romanian Banat Air
4387,Trans Service Airlift
4388,American Airlines
4389,Island Airways
4390,Akhal Air
4391,African Air
4392,Mustique Airways
4393,Military - Nigerian Air Force
4394,Military - Sri Lanka Air Force
4395,Soundsair
4396,Lineas Aereas del Caribe
4397,Business Air Connection
4398,"Alas Nacionales, leased from Birgen Air"
4399,Aérotaxi Cachanilla
4400,Military - Taliban Militia
4401,Hati Express
4402,AVCOM
4403,Private Wings
4404,Military - Sudanese Air Force
4405,Aero Tropical
4406,Compania de Aviacion Faucett SA (Peru)
4407,Madrid Taxi Aéreo - Charter
4408,Military - Peruvian Army Aviation
4409,Avia Air Aruba
4410,Key West Sea Plane Service - Air Taxi
4411,Military - U.S. Air Force
4412,Krasnoyarskie Avialinii
4413,Formosa Airlines
4414,Private
4415,Federal Airlines
4416,Buffalo Narrows Airways
4417,Aeroservicios Empresariales de Durango
4418,Milne Bay Air
4419,ValuJet
4420,Loganair
4421,Hoseba
4422,Iran Air
4423,Military - Australian Army Aviation
4424,Garuda Indonesia Airlines
4425,China Flying Dragon Aviation (Feilong Airlines)
4426,Delta Air Lines
4427,Milne Bay Air
4428,Archana Airlines
4429,Military - Belgian Air Force
4430,Trans World Airlines
4431,Aerolatino (Aerocaribe)
4432,Northern Air Cargo
4433,Myanmar Airways
4434,First Air
4435,Air North
4436,Military - U.S. Air Force
4437,Harbour Air
4438,Spair Air Transport
4439,Vnokovo Airlines
4440,Helisul Taxi Aéreo
4441,Air Taxi - Stearns Air Alaska
4442,Dutch Dakota Association
4443,Aeroperu
4444,Malu Aviation
4445,Savanair
4446,Aeroflot
4447,Air Taxi - Seaside Air Service
4448,Telford Aviation
4449,Million Air
4450,Tyumen Aviatrans
4451,TAM (Brazil)
4452,Transported Areos Profesionales - TAPSA
4453,Jetcom S.A.
4454,ALADA
4455,Aviation Development Corporation
4456,Saudi Arabian Airlines / Kazastan Airlines
4457,Kismayo Airlines
4458,Komi Avia
4459,United Express  / Private
4460,Military - U.S. Air Force
4461,Ethiopian Airlines
4462,ArctiTransportation Services
4463,Military - Russian Air Force
4464,ACES Colombia
4465,Dirgantara Air Services
4466,Emery Worldwide
4467,Military - Russian Air Force
4468,SELVA
4469,Airborne Express
4470,Military - Indian Air Force
4471,Aircraft Charter Group Inc
4472,Tar Heel Aviation
4473,Polynesian Airlines
4474,Comair
4475,Southcentral Air
4476,Skypower Express Airways
4477,Air Senegal
4478,Force Area Populaire de Angola
4479,Military - Israel Air Force /Military -  Israel Air Force
4480,Varig
4481,Transpolar
4482,Air Georgian
4483,Air Pereira
4484,Military - Iranian Air Force
4485,Stavropol Airlines
4486,Military - U.S. Air Force
4487,Custom Air Service
4488,Hageland Aviation Services
4489,TAAG Angola Airlines
4490,Azerbaijan Airlines
4491,Military - Niger Air Force
4492,Merpati Nusantara Airlines
4493,Military - Afghan Republican Air Force
4494,China Southern Airlines
4495,Bazair
4496,MIAT - Mongolian Airlines
4497,Elbee Airlines
4498,Air Taxi
4499,Military - Colombian Army
4500,TAM (Brazil)
4501,Cubana de Aviacion
4502,Haines Airways - Air Taxi
4503,Sempati Air
4504,Goroka Air Services
4505,Singapore Airlines
4506,ADC Airlines
4507,Air Littoral
4508,Korean Airlines
4509,Fine Air
4510,Formosa Airlines
4511,Private
4512,Air taxi
4513,Air taxi - TAM
4514,SATENA
4515,Vietnam Airlines
4516,Borneo Airways
4517,TMK Air Commuter
4518,Military - Luftwaffe / Military - USAF
4519,Garuda Indonesia Airlines
4520,SceniAirlines
4521,Naysa Aerotaxis
4522,Austral Lineas Aeras (Argentina)
4523,Military - Republiof China Air Force
4524,Private
4525,Ariana Afghan Airlines
4526,
4527,Hageland Aviation Services
4528,Military - Russian Air Force
4529,Sowind Air
4530,STAP
4531,Tajikistan Airlines
4532,Terry Air Inc.
4533,Aerosweet Airlines (LVOV)
4534,SilkAir
4535,Military - Greek Air Force
4536,Renan Airways
4537,United Air Lines
4538,Parsa
4539,Mountain Air Cargo
4540,Ariana Afghan Airlines
4541,Aeroservice International
4542,Myanmar Airways
4543,Cebu PacifiAir
4544,Military - U.S. Marine Corps
4545,Air Luxor
4546,Military - Spanish Air Force
4547,Military - Sudan Air Force
4548,China Airlines (Taiwan)
4549,Baron Aviation
4550,Corporate Air
4551,Air Memphis
4552,Formosa Airlines
4553,Ariana Afghan Airlines
4554,Philippine Air Lines
4555,Fuerza Aérea del Peru
4556,Linea Aérea Mexicana de Carga
4557,Air France
4558,Fuerza Aérea del Peru
4559,Military - Mauritanian Air Force
4560,Military - Lao People's Liberation Army Air Force
4561,Air Taxi - US Helicopters Inc.
4562,MIAT - Mongolian Airlines
4563,Propair
4564,Air Taxi - Ohana Helicopter Tours
4565,ATI Aircompany
4566,Alas del Sur
4567,Ukraine Aviation Transport Company
4568,Military - Mexican Air Force
4569,Plane Sailing
4570,Swifair
4571,Selva Taxi Aero
4572,Alliance Airlines
4573,Minerva Airlines
4574,Proteus Air / Private
4575,Harbour Air Seaplanes Ltd.
4576,Alada
4577,Vincent Aviation
4578,Lumbini Airways
4579,Air Anguilla
4580,Speed Service Couriers
4581,Myanmar Airways
4582,Cubana de Aviacion
4583,Permaviatrans
4584,Swissair
4585,Rusts Flying Service Inc.
4586,Military - Pakistan Air Force
4587,Savanair
4588,Military - Tentara Nasional Indonesia Navy
4589,Air taxi - Air Safaris Inc.
4590,Paukn Air
4591,Cabo Verde Airlines
4592,Lionair
4593,Servivensa
4594,Congo Airline
4595,Ararat Avia
4596,Capital Taxi Aereo
4597,TanaMana Aviation
4598,Living Water Teaching Ministries Charter
4599,Sakha Airlines
4600,Paradise Air
4601,Private
4602,Regency Express Air
4603,
4604,Yates Aviation
4605,Air Satellite
4606,Myanmar Airways
4607,Thai Airways
4608,Khors Aircompany
4609,Zanex
4610,SELVA
4611,Transafrik
4612,Transafrik - United Nations Charter
4613,Channel Express
4614,Military - German Air National Guard
4615,Kelowna Flightcraft Air Charter
4616,Uzu Air
4617,Necon Air
4618,Fuerza Aérea Nicaragua
4619,Savannair
4620,Airlink
4621,Air Karibu
4622,Ameriflight
4623,China Southwest Airlines
4624,Military - Indian Air Force
4625,ALIANSA Colombia
4626,Provincial Airlines
4627,Manacá Táxi Aéreo
4628,Turkish Airlines (THY)
4629,Aerotaca
4630,Korean Air
4631,Vanair
4632,Military - Malaysian Air Force
4633,Malindi Air Services
4634,American Airlines
4635,Military - Sudan Air Force
4636,PacifiAirways
4637,Air Taxi - Coastal Helicopters Inc.
4638,Airlink
4639,Blue Water Aviation Services
4640,Nightexpress
4641,LANC Colombia
4642,Lufthansa Cargo Airlines
4643,Aero Jet Express
4644,Private
4645,La Costena
4646,All Nippon Airways
4647,Military - U.S. Army
4648,Air Fiji
4649,Private
4650,TACV-Cabo Verde Airlines
4651,Regionnair
4652,China Airlines (Taiwan)
4653,Uni Air
4654,Uzbekistan Airways
4655,"LAPA, Lineas Aereas Privadas Argentinas"
4656,Northern Air (Tanzania)
4657,Edinburgh Air Charter
4658,Air Taxi - New England Airlines
4659,Necon Air
4660,Greek Government
4661,Norte Jet Táxi Aéreo
4662,Military - Mexican Air Force
4663,Big Island Airlines
4664,Aramco Associated Company
4665,Avioriprese Jet Executive
4666,Military - Venezuelan Army
4667,Private charter
4668,EgyptAir
4669,Air Taxi - Stanley Air Taxi
4670,Military - People's Liberation Army
4671,TAESA
4672,Si Fly - U.N. charter
4673,DHL Aviation Africa
4674,Tashkent Aircraft Production Corporation
4675,Charter - Flightline Charter Services
4676,Air Taxi - Grant Aviation Inc.
4677,Asian Spirit
4678,College of the Ozarks
4679,Charter - Twin Air HB
4680,Military - U.S. Air Force
4681,SATA
4682,Cubana de Aviacon
4683,Bankair
4684,Kivu Air Services
4685,Korean Air
4686,Indian Airlines
4687,Cubana de Aviacion
4688,Skyline Airways
4689,Ecuato Guineana de Aviacion
4690,Skypower Express Airways
4691,Crossair
4692,Avisto
4693,TACA
4694,Top Air - Air Taxi
4695,Kenya Airways
4696,Military - Centrafricain Airlines
4697,Military - Philippine Air Force
4698,Alaska Airlines
4699,Military - IslamiRepubliof Iran Air Force
4700,"Air Taxi - Iliamna, Air Taxi Inc."
4701,Emery Worldwide
4702,Southwest Airlines
4703,Vologodskiye Airlines
4704,Points North Air Services
4705,Aeroperlas
4706,Military - Ejército del Aire
4707,Sky Cabs
4708,Uralex
4709,Taxval
4710,Universal Jet Aviation
4711,Air Philippines
4712,North Coast Aviation
4713,Northern Executive Aviation
4714,Trans Guyana Airways
4715,Price Aircraft Company
4716,Avirex
4717,Executive Airlines
4718,Philippine Air Lines
4719,Streamline
4720,Whyalla Airlines
4721,Ghana Airlink
4722,ANT Air Taxi
4723,Air taxi - Jao Air Taxi
4724,Wuhan Airlines
4725,Military - Japanese Air Self-Defence Force
4726,Aerocaribe
4727,CORAL Colombia
4728,Win Win Aviation
4729,Indian Airlines/Alliance Airlines
4730,Airwave Transport
4731,Allied Air Freight
4732,Blue Hawaiian Helicopters
4733,Air France
4734,Military - Royal Jordanian Air Force
4735,Royal Nepal Airlines
4736,Air taxi - Lider Air Taxi
4737,Military - Fuerza Aérea de Chile
4738,Patuxent Airways / Private
4739,Staer Air
4740,RCMP-GRC Air Services
4741,Air Taxi
4742,Gulf Air
4743,Big Island Airlines
4744,SANSA
4745,Military - Fuerza Aérea Colombiana
4746,Charter - Central Air
4747,Military - Sri Lanka Air Force
4748,Cape Smythe Air Service
4749,Aeromexico
4750,Servicio Aereo Manchupo
4751,Summit Air Charters
4752,Empire Airlines
4753,Bombardier Aerospace
4754,Private
4755,Lao Aviation
4756,Military - Russian Air Force
4757,Singapore Airlines
4758,Aca-Ancargo
4759,Malu Aviation
4760,Superior Aviation
4761,Asa Pesada
4762,American Airlines
4763,Mayoral Executive Jet
4764,Skydive Salt Lake - Charter
4765,MajestiAir Cargo
4766,Rutaca Airlines
4767,North Bay Charter
4768,Lineas Aereas Suramericanas
4769,Northern Illinois Flight Center
4770,E.A.S. Aeroservizi
4771,Gum Air Charter
4772,Loganair
4773,Air taxi - Cuiaba Air Taxi
4774,Thai Airways
4775,Military - Florida Army National Guard
4776,Vnukovo Airlines
4777,Sociedade de Aviacao Ligeira Charter
4778,Air Caraibes
4779,Merpati Nusantara Airlines
4780,Jetwingsco Inc. - Private Charter
4781,Jet Wings
4782,Military - Sudan Air Force
4783,SFC Vietnam - Charter - Full Account
4784,Private - Techint  group
4785,Military - Turkish Air Force
4786,Fuerza Aérea Argentina
4787,Faraz Qeshm Airlines
4788,Military - Russian Air Force
4789,Manunggal Air
4790,Vladivostokavia
4791,Private  - Daewoo Shipbuilding
4792,Private - OverteCompany
4793,Russ Air Transport Company
4794,Air Taxi
4795,Naske Air
4796,Papillon Grand Canyon Helicopters of Las Vegas
4797,Victoria Airlines
4798,Canadian Air Transat
4799,Ameristar Jet Charter
4800,Blackhawk Int. Airways  - Private charter
4801,Binter Mediterráneo
4802,United Air Lines
4803,American Airlines
4804,American Airlines
4805,United Air Lines
4806,Aero Ferinco Charter
4807,TAM (Brazil)
4808,AtlantiAirlines
4809,Aeronautical Services - Air Taxi
4810,Sibir Airlines
4811,Scandinavian Airlines (SAS) / Private
4812,Air Saint Maurice Inc.
4813,PenAir
4814,Flightline
4815,Perimeter Airlines
4816,Air Taxi - Continental Air Taxi
4817,ERA Aviation - Air Taxi
4818,American Airlines
4819,Charter - IRS Aero
4820,Universal Jet Aviation
4821,ELK Aviation Co. (leased from Eminex)
4822,Crossair
4823,MK Airlines
4824,SANSA
4825,"Military - Russian, cargo"
4826,Air Carriers
4827,Air Cargo Express
4828,Eagle Air
4829,Heliandes
4830,Eagle Air
4831,BAL Bremerhaven Airline
4832,Air Taxi - Air Taxi Inc.
4833,Agco Corp
4834,Military - U.S. Air Force
4835,Ibertrans Aérea
4836,Procuraduría General de la República
4837,Garuda Indonesia Airlines
4838,Petroproducción
4839,Air Fiordland
4840,Military - Angolan  Air Force
4841,TAME
4842,Military - U.S. Air Force
4843,Iran Air Tours
4844,Tiramavia
4845,Military - Russian Navy
4846,Military - U.S. Army
4847,Svedijos Prekés
4848,Charter - Aerotaxi
4849,Priorty Air Charter
4850,Djibouti Airlines
4851,Air Taxi
4852,Tadair
4853,Air China
4854,Air taxi
4855,SELVA Colombia
4856,Private
4857,Private
4858,EAS Airlines (Executive Airline Services)
4859,EgyptAir
4860,China Northern Airlines
4861,Sky Executive Air Services
4862,China Airlines (Taiwan)
4863,Trigana Air Service
4864,Airquarius Aviation - Charter
4865,Military - Angolan Armed Forces
4866,Marco Zero Air Taxi
4867,Keystone Air Services Ltd. - Air Taxi
4868,Military - U.S. Air Force
4869,Bashkirian Airlines / DHL Worldwide Express
4870,Private
4871,Prestige Airlines (Cargo) Charter
4872,"Air Taxi - Bigfoot Air of Alaska, LLC"
4873,Sabang Merauke Raya Air Charter
4874,Bristow Helicopters
4875,Skyline Airways
4876,Military - Ukraine Air Force
4877,Pulkovo Aviation Enterprise
4878,Military - U.S. Air Force
4879,Military - Sri Lanka Air Force
4880,Military - Russian Air Force
4881,Shangri La Air
4882,Vostok Aviakompania
4883,Care Flight International
4884,Rico Taxi Aéreo
4885,CAAC Air TraffiManagement Bureau
4886,Airco Charters - Air Taxi
4887,Aero Pantanal - Air Taxi
4888,Total  Air Lines
4889,Deraps Aviation
4890,Military - Indian Navy
4891,American Virginia
4892,Mid-AtlantiFreight
4893,Aviation Charter - Air Taxi
4894,Luxair
4895,Dirgantara Air Services
4896,Richmor Aviation
4897,Laoag International Airlines
4898,Eagle Aviation
4899,Raytheon Aircraft
4900,Island Airways Ltd.
4901,Military - U.S. Army
4902,Planemasters
4903,Transasia Airways
4904,Aeromist-Kharkiv
4905,Telford Aviation
4906,Military - Brazilian Air Force
4907,Ocean Airlines
4908,Turkish Airlines (THY)
4909,US Air Express/Air Midwest
4910,TANS Airlines
4911,Aerocom
4912,African Commuter Services
4913,Euro Asia Aviation
4914,Volare Aviation Enterprise
4915,Enimex
4916,Air Taxi - Great Northern Aircraft Co.
4917,Military - IslamiRevolution's Guards Corps
4918,Military - Pakistan Air Force
4919,Private - Kabanov - skydiving
4920,Air Algerie
4921,PT Air Regional
4922,Morris Hancock Flying Club - Charter
4923,Ukrainian Cargo Airlines -  Congolese Army Charter
4924,Ukranian-Mediterranean Airlines
4925,McKinley Air Service - Air Taxi
4926,Eurojet Italila
4927,Air Taxi - Marco Zero Air Taxi
4928,Charter - Air Adventures New Zealand Ltd
4929,Astro Air Taxi
4930,Paradise Tour Helicopters
4931,Brit Air
4932,Military - IslamiRepubliof Iran Air Force
4933,Hallo Bay Air - Air Taxi
4934,ComvaAviation
4935,Military - Algerian Air Force
4936,Heringer Air Taxi
4937,BHS - Brazilian Helicopter Services
4938,Sudan Airways
4939,Air Sunshine
4940,Ruiban & Duran Compania Aérea
4941,Ryan Blake Air Charter
4942,Jack Harter Helicopters
4943,Jet Pro
4944,Servicios Aeronauticos Sucre (SASCA)
4945,Khalatyrka
4946,Tropical Airways
4947,US Airways Express
4948,Wasaya Airways
4949,Ameristar Jet Charter
4950,Military - Mexican Air Force
4951,Sundance Helicopters
4952,Les Ailes de Gaspé Inc.
4953,Air taxi - Rumo Notre Air Taxi
4954,Air Freight New Zealand
4955,Transmandu
4956,CATA Linea Aerea
4957,Aeroextra
4958,FedEx
4959,Military - U.S. Army
4960,Trans Guyana Airways
4961,Heliwork WA Pty Ltd. - Air Taxi
4962,Ameriflight
4963,Military - Congolese Air Force
4964,Huron Air
4965,Líneas Aéreas Suramericanas
4966,Pavair
4967,Union des Transports Aeriens de Guinee
4968,Flash Air
4969,Uzbekistan Airways
4970,Georgia Express
4971,Tassili Airlines
4972,Military - Government of Macedonia
4973,Kish Airlines
4974,City-Jet
4975,Air taxi
4976,Azov Avia Airlines
4977,Military - United States Marine Corps
4978,Dodita Air Cargo
4979,Military - United States Air Force
4980,Air Taxi
4981,Air Ambulance - Med-Trans Corp.
4982,Procuradoria General de la Republica
4983,Venezuelian Government
4984,Aerotransportes Petroleros
4985,Charter - Air Cush
4986,El Magal Aviation
4987,Rico Linhas Aereas
4988,Aray-Avia
4989,AZAL Cargo Company
4990,Blue Bird Aviation
4991,Yeti Airlines
4992,Gabon Express
4993,Air taxi - Aero Air Taxi
4994,United Nations -  UTair Charter
4995,Air Trek
4996,Capital Airlines Inc.
4997,BHS - Brazilian Helicopter Service  Air Taxi
4998,Airlines of PNG
4999,Air Taroma
5000,Alpine Air Express
5001,Transworld Safaris
5002,Military - Venezuelan Air Force
5003,Sibir Airlines
5004,Volga-Avia Express
5005,Mavrik Aire Transport
5006,Jett Paqueteria SA
5007,Military - Greek Army
5008,Air Flamence
5009,Sarit Airlines
5010,Business Jet Services
5011,Presidental Airways Inc. - Air Taxi
5012,Pinnacle Airlines/Northwest Airlink
5013,MK Airlines
5014,Aerovanguardia
5015,PacifiAir
5016,Corporate Airlines (American Connection)
5017,Private - Hendrick Motorsports Inc.
5018,Med Flight Air Ambulance - Private
5019,Venezolana
5020,China Eastern Airlines
5021,Glow Air/Air Castle - Charter
5022,Lion Air
5023,Grand Aire
5024,Salmon Air - Air Taxi
5025,SAVIARE S.A. - Air Taxi
5026,Guardia Nacional de Venezuela
5027,NHR Táxi-Aéreo
5028,Airline Transport
5029,Military - Colombian government
5030,Tura Air Enterprise
5031,AirNow
5032,Military - U.S. Marines
5033,Farnair Hungary
5034,Military - Royal Air Force
5035,Kam Air
5036,Air West
5037,Action Air Express Inc. - Air Taxi
5038,Circuit City Stores - Charter
5039,Missionary Aviation Fellowship
5040,Indonesian National Police
5041,Air Global
5042,Loganair
5043,Regional Airlines
5044,Air Transport
5045,West Caribbean Airways
5046,Military - U.S. Air Force
5047,GT Air
5048,Saha Airline Services
5049,Military - Fuerza Del Peru
5050,Airwork
5051,Kisangani Airlift
5052,Aero-Tropics
5053,Transportes Aereos Don Carlos - Charter
5054,Military - Zambia Air Force
5055,Charter - Maniema Union (owner Victoria Air)
5056,Marsland Aviation
5057,Ecuatair
5058,Air France
5059,Tuninter
5060,Copterline
5061,Helios Airways
5062,West Caribbean Airways
5063,TANS Peru
5064,Kavatshi Airlines
5065,Mandala Airlines
5066,Air Kasai
5067,Viaçao Cometa
5068,Wayumi Air Taxi
5069,"Heli-USA Airways, In- Air Taxi"
5070,Wimbi Dira Airways
5071,Morningstar Air Express
5072,Bellview Airlines
5073,Ivolga Avia
5074,Military - IslamiRepubliof Iran Air Force
5075,Southwest Airlines
5076,Sosoliso Airlines
5077,Chalk's Ocean Airways
5078,Azerbaijan Airlines
5079,Trigana Air Service
5080,Skyward Aviation
5081,Evolga
5082,Service Air
5083,Military - Iranian Revolutionary Guard Corps Air Force
5084,Military - Slovak Air Force
5085,SoniBlue Airways
5086,Air Cargo Carriers
5087,TriCoastal Air
5088,Aerovalles
5089,Military - Fuerza Aérea Argentina
5090,Ameriflight
5091,ATESA
5092,Team Air
5093,Military - Kenya Air Force
5094,Military - Lybian Arab Air Force
5095,Yug Avia
5096,U.S. Government (leased)
5097,King Air Charter
5098,Armavia
5099,Saskatchewan Government Northern Air Operations
5100,Air São Tomé
5101,International Jet Charter
5102,Military - Chinese Air Force
5103,Air Taxi - MajestiAlliance
5104,Military - Chadian Air Force
5105,Yeti Airlines
5106,Naturelink
5107,Himmelsschreiber
5108,Mango Airlines
5109,Sibir (S7)
5110,Pakistan International Airlines
5111,Tracep
5112,Aerosucre Colombia
5113,AirNow
5114,Air Algerie
5115,Pulkovo Airlines
5116,Comair
5117,Iran Air Tours
5118,Military - Royal Air Force
5119,Military - Russian Army
5120,Military - Nigerian Air Force
5121,Gol Airlines / Private
5122,AtlantiAirways
5123,Military - Russian Air Force/Uzbekistan Airways
5124,ADC Airlines
5125,Military - Iranian Revolutionary Guard Corps Air Force
5126,Air ambulance - Mercy Air Services
5127,PenAir
5128,Air Charter - Tanzanian Air Services
5129,Adam Air
5130,DJB Air Charter
5131,Moldovan Aeriantur-M Air Cargo
5132,Ameristar Jet Charter
5133,SunQuest Executive Air Charter
5134,Military - US Army
5135,Regional Compagnie Aerienne Europeenne
5136,Air Turks & Caicos
5137,Metro Aviation
5138,Garuda Indonesia Airlines
5139,Heli-USA Airways
5140,Inter-Island
5141,
5142,UTAir Airlines
5143,Transaviaexport Airlines
5144,Air Services
5145,Military - Russian
5146,Kenya Airways
5147,Military - French Air Force
5148,Safe Air Complany
5149,Military - Peruvian Air Force
5150,Paramount Airlilnes
5151,University of Michigan Health System
5152,Mongolian Defense Ministry
5153,Nyika Safaris
5154,Karibu Airways
5155,PMT Air
5156,TAAG Angola Airlines
5157,Jett Paqueteria SA
5158,Charter - Private
5159,Liard Air
5160,TAM (Brazil)
5161,Djibouti Airlines
5162,Taquan Air Service
5163,Atran
5164,Southwest Medivac
5165,Air Moorea
5166,SeaWind Aviation
5167,Military - U.S. Army
5168,Two Taxi Aero
5169,Great Lakes Business Complany
5170,Galaxy Kavatsi Airlines
5171,Military - Macedonian Air Force
5172,One-Two-Go Airlines
5173,Karibu Airways
5174,Africa One Congo
5175,SceniAir Tours
5176,Kapowsin Air Sports
5177,Nacional de Aviacion
5178,Reali Taxi Aereo
5179,Juba Air Cargo
5180,Atlasjet Airlines
5181,"Evergreen Alaska Helicopters, Inc."
5182,Castle Aviation
5183,Fun Air
5184,Transaven
5185,Servant Air
5186,Apline Aviation
5187,British Airways
5188,Gira Globo Charter
5189,Military - Polish Air Force
5190,Dirgantara Air Service
5191,Santa Barbara Airlines
5192,BHS - Brazilian Helicopter Service Air Taxi
5193,United Nations Mission
5194,Trade Wings Aviation Ltd.
5195,Blue Wing Airlines
5196,Avtex Air Services
5197,Kata Transportation
5198,Hewa Bora Airways
5199,Military - Government of Equatorial Guinea
5200,Naftogaz
5201,Southern Sudan Air Connection
5202,Chelan Air Service
5203,Alpine Aviation 
5204,Island Express Helicopter Service
5205,Moskovia Airlines
5206,Military - Servicio Aereo Nacional
5207,TACA International Airlines
5208,Patagonia Airlines
5209,PHI Air Medical
5210,Sudan Airways
5211,Wiggins Airways
5212,Military - Thai Army
5213,Military - Indonesian Air Force
5214,Juba Air Cargo
5215,Air Methods / ClassiHelicopters
5216,Ababeel Aviaition
5217,USA Jet Airlines
5218,Centurian Air Cargo
5219,Aerocord
5220,East Coast Jets
5221,PacifiCoast Airlines
5222,Junction City Fire Department
5223,Military - Royal Thai Air Force
5224,Fly 540
5225,Spanair
5226,Aéreo Ruta Maya
5227,Itek Air
5228,Conviasa
5229,Air Serv Internatiional/CemAir
5230,Air Tahoma
5231,Aerogulf
5232,Aeroflot
5233,Global Executive Aviation
5234,Maryland State Police
5235,Yeti Airlines
5236,Air Angles Inc.
5237,Mexican Government
5238,East African Air Charters
5239,Falcon Aviation Group
5240,PacifiCoastal Airlines
5241,XL Airways leased from Air New Zealand
5242,Webstas Aviation Services Inc.
5243,Rotorcraft Leasing Co
5244,Alantis Aviation
5245,Petroleum Helicopters Inc
5246,US Airways
5247,Aerotaxi Manaus
5248,Air One Executive
5249,Continental Connection/Colgan Air
5250,Flight Service
5251,Aerolift
5252,Turkish Airlines
5253,Aerolift
5254,Cougar Helicopters
5255,Eagle Cap Leasing
5256,FedEx
5257,Bond Offshore Helicopters
5258,Military - Indonesian Air Force
5259,Aviastar Mandiri
5260,Mimika Air
5261,Aerotuy airline
5262,Bako Air
5263,Military - Venezuelan Army
5264,Military - Indonesian Air Force
5265,Service Air
5266,Air France
5267,Strait Air
5268,Military - Indian Air Force
